Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Channel 1 mean,Nucleus: Channel 1 sum,Nucleus: Channel 1 std dev,Nucleus: Channel 1 max,Nucleus: Channel 1 min,Nucleus: Channel 1 range,Nucleus: Channel 2 mean,Nucleus: Channel 2 sum,Nucleus: Channel 2 std dev,Nucleus: Channel 2 max,Nucleus: Channel 2 min,Nucleus: Channel 2 range,Nucleus: Channel 3 mean,Nucleus: Channel 3 sum,Nucleus: Channel 3 std dev,Nucleus: Channel 3 max,Nucleus: Channel 3 min,Nucleus: Channel 3 range,Nucleus: Channel 4 mean,Nucleus: Channel 4 sum,Nucleus: Channel 4 std dev,Nucleus: Channel 4 max,Nucleus: Channel 4 min,Nucleus: Channel 4 range
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,454028de-7c33-4c44-85eb-20d9d93fbaa0,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,268.81,505.63,130.4238,44.2424,0.8373,17.6151,9.8305,0.8273,82.5328,33921,40.972,207,12,195,8.4866,3488,7.8197,28,0,28,8.5036,3495,4.4805,43,1,42,14.3504,5898,4.8639,35,1,34
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,8ab2634d-225e-407e-a26a-ac380758819f,Detection,,Ctip2-: Cux1-: RORB+,Annotation,Polygon,127.31,503.04,61.3379,29.1472,0.9073,10.0792,8.2131,0.5468,79.3886,15322,40.6768,206,19,187,3.1606,610,1.6521,9,0,9,16.8238,3247,4.1319,29,8,21,16.8135,3245,4.6978,28,6,22
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,3c3301c2-90b0-48b9-a389-e01dc8ae4a08,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,54.76,502.79,45.1964,24.8392,0.9205,8.7005,6.9539,0.5477,75.0493,10657,40.0077,212,14,198,3.8592,548,2.2896,11,0,11,11.5352,1638,4.8651,29,2,27,13.6338,1936,4.9429,25,3,22
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,1e376369-77fb-449b-80cf-54c185cb8aee,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,252.77,505.5,66.1804,30.3194,0.9047,10.593,8.5679,0.5754,93.8152,19795,48.0046,222,28,194,3.3128,699,2.3108,9,0,9,12.1943,2573,6.892,36,1,35,23.5545,4970,7.8139,47,8,39
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,e6b91077-c922-4e12-b84f-377ff374c383,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,184.77,505.33,56.8183,27.6196,0.936,9.8944,7.1003,0.6893,41.7458,7389,14.1143,84,17,67,23.5254,4164,9.6919,42,4,38,8.1073,1435,5.6211,31,0,31,14.4746,2562,3.8979,31,7,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,074c6209-c6f9-4eb9-a07b-6854b8304c42,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,198.76,506.63,62.3064,28.7904,0.9446,10.1152,7.8003,0.5748,44.1015,8688,17.177,128,13,115,2.1218,418,1.6179,9,0,9,10.1929,2008,4.1752,21,1,20,18.8376,3711,3.6928,28,10,18
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,91183964-b654-40da-923b-2fcee7cce5e5,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,39.42,511.22,81.9992,32.8045,0.9575,11.6182,9.1073,0.6189,59.1984,15214,32.9745,201,19,182,29.8444,7670,12.7359,55,1,54,10.7665,2767,5.5297,36,1,35,17.5798,4518,4.679,29,6,23
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,a3cc4cf2-9b4a-4991-aa74-24e0ad4b7b0c,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,85.74,511.88,79.0937,32.436,0.9447,11.308,9.519,0.5329,93.5887,23210,63.6112,212,12,200,3.2298,801,2.2423,10,0,10,6.879,1706,4.6871,29,0,29,8.8831,2203,5.2251,34,2,32
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,1fee4db6-ada3-4155-8efb-5935c586c642,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,19.77,513.03,49.3932,25.2511,0.9735,8.6916,7.3839,0.4696,88.2975,13951,65.4099,225,13,212,2.8861,456,1.9417,9,0,9,6.1835,977,3.3932,18,1,17,8.5063,1344,3.3591,19,1,18
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,e6267e4a-fafe-4183-a3b3-1fad9fcf0281,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,243.69,513.9,80.0622,32.0848,0.9773,10.9247,9.6065,0.4339,106.1833,26652,55.6905,229,13,216,19.1633,4810,11.5928,40,0,40,8.2948,2082,4.7675,28,1,27,15.7092,3943,4.7082,50,6,44
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,55b0ac92-f4e1-43e3-8517-ac17ce13a275,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,142.43,518.34,88.4558,43.8208,0.5789,17.1993,7.5667,0.9216,60.925,17059,32.8515,148,13,135,3.375,945,2.118,10,0,10,9.1214,2554,5.336,30,0,30,7.6679,2147,4.5587,32,1,31
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,d052453e-4992-4ed4-b542-ffaa440f9bb0,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,209.92,517.45,88.4558,35.2168,0.8963,12.6111,9.3537,0.5972,69.3514,19141,47.814,224,15,209,9.9457,2745,4.7643,22,1,21,11.8261,3264,7.6585,47,0,47,18.4384,5089,10.1766,44,1,43
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,adc964f8-d5ea-4b63-b609-14f159610e08,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,5.371,516.32,61.9836,28.0768,0.9881,9.2519,8.5939,0.3512,100.4588,19489,72.8308,232,10,222,4.6546,903,3.3391,15,0,15,7.2371,1404,4.8507,26,0,26,8.866,1720,5.8648,25,0,25
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,ecfdc441-5053-4751-9db3-c8282e47b5d2,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,158.48,515,33.5745,22.1102,0.863,8.0819,5.8001,0.5182,59.2804,6343,28.2465,136,17,119,1.9907,213,1.6223,9,0,9,10.9626,1173,5.2105,28,2,26,14.9439,1599,9.8717,37,2,35
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,e7e30d71-ce02-4d4e-b67f-c92334b8632b,Detection,,Ctip2+: Cux1+: RORB-,Annotation,Polygon,150.82,519.22,49.0704,26.2467,0.8951,9.3428,7.5697,0.5523,70.8397,11051,39.3541,209,31,178,14.6282,2282,3.1851,22,6,16,13.6474,2129,4.3282,26,5,21,29.1923,4554,7.4488,46,11,35
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,602b5f20-3652-4b63-bbd2-c475e90714b8,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,187.02,521.14,71.0229,32.83,0.8281,11.4611,8.8353,0.4817,57.5702,13126,49.1117,182,12,170,3.3465,763,2.2426,9,0,9,6.136,1399,3.5686,17,0,17,11,2508,6.5826,30,0,30
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,60f987f7-cde3-4d64-bcfd-22f1b6025171,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,163.56,522.37,70.0544,30.5563,0.9429,11.1865,8.6915,0.5584,70.9633,15470,60.7175,226,12,214,2.133,465,1.4095,7,0,7,6.6881,1458,3.9084,23,1,22,6.8165,1486,2.6783,16,1,15
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,4e360348-52a0-472d-b4bb-ccbeb19b5312,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,95.15,526.01,150.1166,48.7572,0.7935,18.9504,10.163,0.8574,75.618,35238,45.8393,220,14,206,3.4378,1602,2.2863,12,0,12,12.97,6044,7.0258,46,1,45,16.7318,7797,7.6602,39,2,37
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,b2dc8bcd-e851-4ed8-ba55-c280b6f6830b,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,195.58,523.56,48.7475,30.0366,0.679,11.5084,5.9565,0.8864,39.9551,6233,14.2622,93,19,74,5.6603,883,2.3043,12,1,11,10.0385,1566,4.5122,25,1,24,11.5064,1795,5.3273,25,1,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,2a595fc3-fe03-43cd-b664-a36adb70e9cb,Detection,,Ctip2+: Cux1+: RORB-,Annotation,Polygon,25.12,522.35,81.3535,34.3656,0.8656,12.0029,8.4327,0.6645,94.4612,24371,37.7367,197,23,174,20.0349,5169,15.0974,50,0,50,13.4961,3482,6.6346,32,1,31,20.0465,5172,6.0662,33,8,25
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,70f58597-136e-4ef8-b200-8f6a5c3fa4df,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,255.91,523.82,67.4717,30.8597,0.8903,10.6956,9.0699,0.4763,69.1111,14928,35.2955,200,21,179,26.412,5705,8.9157,45,3,42,9.0139,1947,5.2113,27,1,26,16.2639,3513,5.3535,30,4,26
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,84c3206e-8b41-43a5-a2af-6b67a7fbbf61,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,45.68,525.1,51.3302,26.877,0.8929,10.4642,6.6961,0.7298,74.8232,12271,30.9042,176,28,148,33.0305,5417,8.7693,46,10,36,8.128,1333,5.8416,26,0,26,14.9573,2453,2.7455,21,8,13
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,ffbb1482-7a65-47f4-be9b-e0658748f4d1,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,215.43,525.72,45.1964,27.151,0.7704,10.5757,6.0534,0.8066,33.3931,4842,8.5977,58,20,38,8.669,1257,4.3414,20,1,19,13.9862,2028,7.8828,37,1,36,12.1172,1757,4.4355,30,3,27
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,ddd13c0d-57c6-489f-8f0b-878a0104575e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,281.03,529.13,51.0073,26.5108,0.912,8.9956,6.8182,0.6108,84.858,13747,51.5685,229,16,213,6.1543,997,2.9856,14,0,14,9.1543,1483,5.5095,30,1,29,23.2469,3766,8.5857,43,2,41
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,8cf0e1ca-1fec-454a-898c-97dc89c9d8ea,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,108.85,529.25,61.3379,33.9382,0.6692,14.675,5.8263,0.9259,55.0914,10853,25.8031,189,18,171,3.7056,730,2.0441,8,0,8,7.5482,1487,3.8577,21,1,20,11.7107,2307,6.5794,24,1,23
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,9550d263-2cf1-4012-a97d-fd52d3ab2dc8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,7.362,530.8,75.5425,31.4699,0.9585,10.4893,9.1162,0.4886,57.9492,13676,37.7016,208,13,195,6.4619,1525,3.0083,16,0,16,9.4195,2223,4.489,28,1,27,23.7839,5613,10.1847,54,2,52
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,684df724-4d2c-4cd6-93a5-2f056d4b63f7,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,130.85,529.85,64.8891,29.3801,0.9447,9.7022,8.8171,0.4435,78.6404,15964,72.4934,224,15,209,5.8473,1187,3.2793,13,0,13,8.335,1692,4.7944,23,1,22,6.9113,1403,4.5065,22,0,22
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,2e211449-039f-4c95-9e46-710b2c5db618,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,69.89,531.79,62.6293,29.0869,0.9302,9.7371,8.4861,0.4832,38.3282,7474,26.7307,133,12,121,3.0872,602,2.1073,9,0,9,5.9333,1157,3.8235,22,0,22,7.4359,1450,3.9961,24,0,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,3715f638-6673-48b2-ad95-0d4d5059f28e,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,52.59,534.01,109.117,43.2371,0.7335,15.8114,10.6963,0.7292,89.4766,30601,44.9017,203,15,188,11.7018,4002,11.0397,46,0,46,7.8304,2678,5.2106,31,0,31,13.1462,4496,5.9279,33,2,31
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,84f4bdf3-ac7d-445d-b1eb-c8e113c1a654,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,239.29,530.96,27.4407,20.3327,0.8341,7.3558,4.789,0.7225,52.1954,4541,21.5826,120,23,97,1.9655,171,1.4977,8,0,8,13.8276,1203,4.1378,25,5,20,15.2529,1327,5.8889,27,7,20
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,d3772a5b-455a-4008-ac8a-b1cebb68ceec,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,27.08,532.21,67.4717,31.7522,0.841,12.0001,8.2318,0.7541,80.3318,16950,51.7081,216,10,206,2.9953,632,1.9235,9,0,9,8.1754,1725,4.5911,30,0,30,11.4171,2409,7.197,36,1,35
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,c04632a3-b84f-44c3-89f8-c16bb3baf32f,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,182.02,533.69,68.7631,30.324,0.9397,10.3444,8.7908,0.4542,49.8426,10766,28.8309,193,16,177,30.2685,6538,16.0395,59,1,58,11.9907,2590,6.4252,35,2,33,13.6991,2959,6.1028,32,3,29
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,3a22c827-b2a2-4d02-a866-87ebb00185b8,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,40.29,536.04,61.9836,28.6757,0.9472,10.3592,8.3032,0.5748,92.2732,17901,43.9208,210,24,186,25.0103,4852,12.8329,53,4,49,9.9794,1936,6.0814,41,1,40,12.6598,2456,6.6229,30,2,28
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,019725c4-b139-4ca9-8e05-bd81d3b2050b,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,254.88,535.73,64.8891,30.5148,0.8757,11.6914,7.6042,0.7379,104.3284,21283,58.9844,219,13,206,3.2402,661,3.0539,17,0,17,8.0931,1651,4.8572,24,0,24,12.9216,2636,7.3286,28,1,27
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,ddcb04d8-ad0b-4d67-bad4-cf139b6b2b48,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,266.07,536.81,82.322,34.7432,0.857,12.6128,8.4974,0.7732,80.9923,20977,46.9069,214,12,202,4.9382,1279,4.7254,21,0,21,10.5637,2736,6.8556,41,0,41,24.4865,6342,8.0946,42,6,36
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,630c4e71-8aef-422d-9b45-056c9d3e521c,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,245,537.28,70.3772,32.1857,0.8537,11.2347,9.0258,0.5503,73.8784,16401,47.1925,220,13,207,27.009,5996,15.8365,54,0,54,9.1937,2041,5.8312,33,0,33,12.3198,2735,3.9763,23,2,21
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,e5e56a38-41cc-4c2f-b3cd-a26eafdd693c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,108.78,538.37,65.2119,29.7426,0.9264,10.5139,7.9546,0.5823,72.7246,15054,53.3797,223,8,215,3.4251,709,2.503,11,0,11,6.6039,1367,4.4903,24,0,24,25.3285,5243,10.9006,43,2,41
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,7b4fd035-139e-4d33-8dfd-af63f946487f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,226.15,538.61,72.3142,30.6165,0.9694,10.2289,8.9866,0.4628,56.4891,12936,41.6417,215,11,204,3.3974,778,1.7025,8,0,8,12.6114,2888,4.9411,37,2,35,20.7991,4763,9.139,50,7,43
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,62123805-b617-43b4-bd6c-5d1958b71874,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,117.65,540.42,72.637,32.4948,0.8645,12.1375,7.9442,0.731,73.4826,16901,37.7498,217,13,204,24.3304,5596,9.4561,41,1,40,8.5609,1969,3.6138,22,1,21,15.9478,3668,7.9026,48,4,44
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,27e5d181-150b-4eab-9546-41aa09e63a96,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,135.61,544.8,90.7156,36.2132,0.8693,13.4596,9.3159,0.7062,110.493,31380,61.2317,223,11,212,25.3345,7195,22.6957,73,0,73,10.6585,3027,5.6556,29,1,28,16.9049,4801,7.8223,40,1,39
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,aabef216-0c85-4911-8315-644391d85fa9,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,164.64,546.41,91.0384,35.5446,0.9055,12.772,9.6419,0.6156,62.0594,17749,31.8576,197,19,178,30.3916,8692,10.8107,54,4,50,12.3217,3524,6.718,38,1,37,15.2762,4369,4.7959,31,5,26
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,2fae5ea5-0c62-4cce-a708-c7fe2e0cb851,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,82.89,544.79,26.795,21.0566,0.7594,7.9277,5.2678,0.6792,31.1778,2806,11.0581,70,18,52,2.9,261,2.1674,12,0,12,13.0556,1175,7.2505,39,2,37,15.5333,1398,4.7267,28,8,20
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,de755bcd-f3ba-4224-b081-e46e303e3ead,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,63.23,547.44,83.6133,36.2857,0.798,13.7843,7.6722,0.8344,49.3574,12981,26.1792,171,22,149,20.4221,5371,7.1724,39,3,36,11.1939,2944,4.9683,30,2,28,15.1141,3975,4.1085,29,6,23
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,8cd22da8-258f-45c8-b4ba-af1a9ff38992,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,95.18,546.2,56.8183,27.7094,0.9299,9.4396,7.962,0.4798,53.1868,9680,38.9497,175,11,164,3.5879,653,2.1389,10,0,10,7.5055,1366,5.31,30,0,30,8.6703,1578,4.9047,24,1,23
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,5e51820a-3600-4781-97c7-2c6aafd0e607,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,205.65,548.34,88.4558,35.2525,0.8945,13.3971,8.3021,0.7768,99.4655,27353,71.9308,242,9,233,3.1673,871,2.215,10,0,10,8.4073,2312,5.2598,34,2,32,6.9018,1898,2.7962,17,2,15
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,5d4ad81f-ee39-4006-a6d1-7ad00f702ffe,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,175.32,549.72,80.7078,33.3026,0.9145,12.1651,9.0692,0.6696,74.1457,18833,37.7385,233,16,217,3.7913,963,2.4591,11,0,11,11.6654,2963,4.6797,32,1,31,16.937,4302,9.9228,44,1,43
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,3c8c5d2f-c181-4852-9db0-85308ddba40c,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,33.13,549.81,84.9046,33.9234,0.9271,11.6831,9.4687,0.555,59.3245,15721,29.3913,186,16,170,19.917,5278,10.907,39,0,39,9.1434,2423,5.8279,31,1,30,18.6453,4941,5.3565,35,6,29
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,7a65dad0-8a7f-4df3-a24e-3de6fb5f817c,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,121.73,549.56,44.8736,24.9428,0.9064,8.5204,7.4149,0.1011,60.0282,8524,35.3748,207,20,187,18.338,2604,4.6094,29,8,21,7.8028,1108,5.0392,27,1,26,9.6479,1370,4.179,26,2,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,d9c4df71-310c-4044-8ad3-91175a8ee931,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,217.86,550.25,58.1096,27.5557,0.9617,9.7427,7.3864,0.646,95.4946,17571,71.116,233,13,220,5.1902,955,1.9053,12,1,11,9.4946,1747,4.0354,26,2,24,8.9185,1641,5.2018,43,1,42
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,67ad8712-40ff-48bf-909d-dd84ee015a40,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,256.43,553.45,82.9676,33.6372,0.9215,11.1917,9.3563,0.381,53.4269,13891,25.8867,157,12,145,23.2692,6050,8.2413,37,2,35,8.3923,2182,5.1525,28,1,27,14.4538,3758,4.721,27,4,23
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,8114f42d-d5d2-43cb-b484-8caa1f28d35f,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,88.1,554.92,98.4635,37.9172,0.8606,13.1939,10.2388,0.6544,41.4675,12772,30.6945,194,17,177,23.8799,7355,9.8501,46,1,45,10.6331,3275,6.7519,47,1,46,17.8377,5494,4.3927,30,8,22
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,165ec0cb-8be9-4666-9d79-f6af38bf67b6,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,19.27,556.37,74.2512,30.8818,0.9784,10.2588,9.3326,0.3824,58.9407,13910,38.5674,191,14,177,14.9958,3539,10.2499,36,0,36,7.4364,1755,4.017,27,1,26,12.8475,3032,5.1001,28,2,26
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,bf671c63-7af9-404a-9dd6-32f14b8b99f1,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,145.92,559.33,110.7311,40.1375,0.8637,14.6329,10.4134,0.6843,131.2701,45682,70.1443,225,14,211,5.2529,1828,5.7623,30,0,30,10.8046,3760,5.4038,27,1,26,16.1868,5633,8.334,50,2,48
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,5ef827ac-1ccd-42be-a5fd-e0b697e2f10b,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,71.26,556.54,51.3302,26.1824,0.9409,8.7868,7.7281,0.488,73.4848,12125,31.7633,178,24,154,12.1394,2003,5.4324,23,0,23,9.1515,1510,4.3077,23,1,22,12.0545,1989,4.2329,26,2,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,b8c7c145-70af-43d3-b21e-18998872e833,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,180.62,558.02,57.7868,28.0313,0.9242,9.9982,7.0399,0.684,77.7624,14075,43.8998,205,17,188,15.4586,2798,7.1012,32,3,29,11.8122,2138,3.9719,25,3,22,15.337,2776,7.0184,36,5,31
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,b81c91bf-77de-45b3-b2c9-a5bbc6212478,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,268.42,560.1,112.991,39.1013,0.9287,13.8167,10.6558,0.6555,49.3051,17454,26.2328,190,15,175,22.2006,7859,8.3304,39,2,37,11.9153,4218,7.8216,57,1,56,15.7175,5564,5.9824,35,5,30
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,31d3bad1-2edd-4696-8c3f-2a33a5d25504,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,192.25,561.8,42.9366,24.2995,0.9138,8.3208,6.8765,0.5746,41.5755,5779,24.8272,162,19,143,5.7986,806,2.6242,13,0,13,13.3957,1862,4.1505,29,5,24,7.8489,1091,2.0848,15,4,11
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,8f2c143f-ecda-4355-b9ff-1252a0439443,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,250.36,561.58,37.1256,24.2574,0.7929,8.5279,6.6851,0.6019,40.7094,4763,22.3908,115,17,98,5.0427,590,2.8539,14,0,14,7.0598,826,3.9223,20,1,19,6.2564,732,4.0368,25,1,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,231f206b-4eff-487e-9c63-64997c07c1ac,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,212.83,565.17,111.054,40.7833,0.839,15.7686,9.1476,0.8001,72.3256,25097,42.0443,215,12,203,18.3199,6357,15.122,49,0,49,12.1441,4214,5.7327,36,1,35,18.098,6280,6.8995,38,3,35
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,0ffa0ea5-165b-4831-8242-0ce59bf937fd,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,106.74,564.94,59.7238,28.7585,0.9075,10.0312,8.0898,0.4887,68.3598,12920,41.5185,212,14,198,4.582,866,2.4101,12,0,12,7.2222,1365,4.4018,26,0,26,21.9894,4156,7.2185,46,3,43
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,91364d33-fe45-4935-b5d9-f4b36a54d781,Detection,,Ctip2+: Cux1+: RORB-,Annotation,Polygon,116.85,565.47,91.6841,37.3145,0.8275,12.9125,9.8462,0.6708,79.2787,22753,42.5121,212,14,198,27.5436,7905,9.9114,49,1,48,7.8014,2239,4.6091,26,0,26,20.216,5802,5.1775,50,6,44
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,253292e0-bb2d-4680-8d71-b1ff6d468d04,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,48.97,566.8,105.5658,37.4675,0.945,12.6631,10.4667,0.5511,81.2024,26878,45.196,219,15,204,3.5106,1162,1.9914,10,0,10,8.5529,2831,4.8667,28,0,28,11.136,3686,4.5075,26,2,24
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,5fbb0a2d-cdf2-486a-9c63-c630cde4e7f1,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,68.28,568.36,120.0932,43.1888,0.8091,15.546,9.4017,0.7942,93.8484,35287,51.4806,223,14,209,4.133,1554,2.9044,15,0,15,9.9096,3726,4.8987,28,0,28,17.6596,6640,9.0766,53,2,51
MAX_50981_1F_KO_S2L_Merged.tif_rotated.tif_subtracted.tif,e1826115-4278-4c81-af0e-f52a42abe80c,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,135.52,565.23,31.3146,21.799,0.8281,8.0764,5.6101,0.7084,64.5098,6580,34.2879,156,20,136,31.3431,3197,8.8681,44,8,36,10.4902,1070,5.2137,29,3,26,13.0686,1333,3.7476,22,6,16
